text,label
Nokia G20 có thời gian sử dụng lâu không?,0
Oppo A93 có hỗ trợ sạc nhanh không?,0
Vivo Y20T có khả năng chụp ảnh không?,0
Samsung Galaxy S21 FE có thiết kế thân thiện không?,0
Xiaomi 12X có khả năng chống nước không?,0
Realme Narzo 30A có thời gian sử dụng lâu không?,0
Nokia 5.3 có khả năng chống nước không?,0
Oppo A31 có thời gian sử dụng lâu không?,0
Vivo V21 SE có hỗ trợ 4G không?,0
Samsung Galaxy A52s có thiết kế đẹp không?,0
Xiaomi Poco M3 có thời gian sử dụng lâu không?,0
Realme 8 Pro có hỗ trợ 5G không?,0
Nokia G20 có thời gian sử dụng lâu không?,0
Oppo A54 có khả năng chụp ảnh không?,0
Vivo Y20G có hỗ trợ sạc nhanh không?,0
Samsung Galaxy M32 có thiết kế hiện đại không?,0
Xiaomi Redmi Note 10 có thời gian sử dụng lâu không?,0
Realme C25 có khả năng chụp ảnh đẹp không?,0
Nokia 2.4 có hỗ trợ 4G không?,0
Oppo A16 có thiết kế thân thiện không?,0
Vivo Y31 có thời gian sử dụng lâu không?,0
Samsung Galaxy A72 có hỗ trợ sạc nhanh không?,0
Xiaomi Poco F3 có khả năng chống nước không?,0
Realme 9 Pro có thiết kế đẹp không?,0
Nokia G20 có thời gian sử dụng lâu không?,0
Thời tiết hôm nay như thế nào?,1
Ngoài trời nóng bao nhiêu?,1
Ngày mai có mưa không?,1
Nhiệt độ hiện tại là bao nhiêu?,1
Bạn có thể cho tôi biết điều kiện thời tiết hiện tại không?,1
Cuối tuần này có nắng không?,1
Nhiệt độ hôm qua là bao nhiêu?,1
Đêm nay trời sẽ lạnh đến mức nào?,1
Ai là tổng thống đầu tiên của Hoa Kỳ?,1
Chiến tranh thế giới thứ hai kết thúc vào năm nào?,1
Bạn có thể kể cho tôi về lịch sử của internet không?,1
Tháp Eiffel được xây dựng vào năm nào?,1
Ai đã phát minh ra điện thoại?,1
Tên của bạn là gì?,1
Bạn có tên không?,1
Tôi nên gọi bạn là gì?,1
Ai đã tạo ra bạn?,1
Bạn bao nhiêu tuổi?,1
Bạn có thể kể cho tôi một sự thật thú vị không?,1
Bạn có biết bất kỳ câu đố thú vị nào không?,1
Màu sắc yêu thích của bạn là gì?,1
Bộ phim yêu thích của bạn là gì?,1
Bạn có sở thích nào không?,1
Ý nghĩa của cuộc sống là gì?,1
Bạn có thể kể cho tôi một câu chuyện cười không?,1
Thủ đô của Pháp là gì?,1
Dân số thế giới là bao nhiêu?,1
Có bao nhiêu châu lục?,1
Ai đã viết 'Giết con chim nhại'?,1
Bạn có thể cho tôi một câu nói của Albert Einstein không?,1
Bạn thích loại nhạc nào nhất?,1
Có bộ phim nào bạn xem nhiều lần mà không chán không?,1
Địa điểm du lịch nào bạn muốn đến nhất?,1
"Bạn có thích đọc sách không? Nếu có, sách nào là yêu thích?",1
Bạn có một món ăn yêu thích không? Đó là món gì?,1
"Bạn có nuôi thú cưng không? Nếu có, tên chúng là gì?",1
Bạn thích hoạt động ngoài trời hay ở nhà hơn?,1
Thời điểm nào trong năm bạn thích nhất?,1
Bạn có hay tập thể dục không? Môn thể thao nào bạn thích?,1
Ai là người truyền cảm hứng lớn nhất cho bạn?,1
Bạn có một kỷ niệm đẹp nào từ thời thơ ấu không?,1
"Nếu có thể sống ở bất kỳ đâu trên thế giới, bạn sẽ chọn nơi nào?",1
Bạn có thói quen nào mà bạn muốn thay đổi không?,1
Bạn nghĩ điều gì là quan trọng nhất trong cuộc sống?,1
"Nếu có thể có một siêu năng lực, bạn muốn có năng lực gì?",1
Bạn có thích xem phim hoạt hình không? Phim nào bạn thích?,1
Bạn có kế hoạch gì cho cuối tuần tới không?,1
Thời tiết mà bạn thích nhất là gì?,1
Bạn có thích tham gia các hoạt động tình nguyện không?,1
Bạn có một cuốn sách nào mà bạn nghĩ mọi người nên đọc không?,1
Bạn thích ăn sáng món gì?,1
Bạn có bao giờ tham gia vào một cuộc thi nào không?,1
Món ăn nào bạn tự nấu mà bạn cảm thấy tự hào nhất?,1
Có ai trong gia đình bạn có tài năng đặc biệt không?,1
Bạn có kế hoạch du lịch nào trong tương lai không?,1
Mùa nào bạn thích nhất trong năm?,1
Bạn có một nơi nào đó đặc biệt mà bạn thường lui tới không?,1
Bạn có thói quen nào đặc biệt không?,1
"Nếu bạn có một ngày hoàn toàn tự do, bạn sẽ làm gì?",1
Có điều gì bạn ước bạn đã học được sớm hơn không?,1
Bạn có thích ăn món ăn nước ngoài không? Món nào là yêu thích?,1
Bạn nghĩ gì về việc làm từ thiện?,1
Bạn có từng gặp một người nổi tiếng không?,1
Bạn có một kỷ niệm nào gắn liền với một bài hát không?,1
Bạn có nghĩ rằng thời gian là tài sản quý giá nhất không?,1
Bạn có thường xuyên xem tin tức không?,1
Có món ăn nào mà bạn không thể ăn được không?,1
"Bạn có hay tổ chức tiệc tùng không? Nếu có, dịp nào thường tổ chức?",1
Bạn có thích nấu ăn cho người khác không?,1
Bạn có một sở thích nào mà bạn dành nhiều thời gian cho nó không?,1
Có điều gì bạn muốn làm nhưng chưa có cơ hội không?,1
Bạn có thích tham gia các hoạt động nghệ thuật không?,1
Có một loại hình nghệ thuật nào mà bạn muốn thử không?,1
Bạn có thường xuyên đi bộ hay đi xe đạp không?,1
Có một bộ phim nào khiến bạn cảm thấy hạnh phúc không?,1
Bạn có thích tham gia các hoạt động thể thao không?,1
Bạn có thể sống mà không có công nghệ không?,1
Bạn có biết chơi một nhạc cụ nào không?,1
Bạn có bao giờ tham gia vào một dự án nhóm nào không?,1
Có một nhân vật lịch sử nào mà bạn ngưỡng mộ không?,1
Bạn có thường xuyên viết nhật ký không?,1
Bạn có nghĩ rằng mọi người nên thử những điều mới không?,1
Có điều gì bạn muốn thay đổi về bản thân không?,1
Bạn có thường xuyên ra ngoài vào buổi tối không?,1
Có một người bạn nào đặc biệt mà bạn quý mến không?,1
Bạn có muốn sống ở nước ngoài một thời gian không?,1
Bạn có thích học hỏi những điều mới không?,1
Bạn có tham gia vào các hoạt động thể thao đội nhóm không?,1
Có một địa điểm nào mà bạn nghĩ là đẹp nhất không?,1
Bạn có thích chụp ảnh không?,1
Có món ăn nào mà bạn muốn học cách nấu không?,1
Bạn có một bài hát nào mà bạn cảm thấy liên quan đến bạn không?,1
Có điều gì bạn sợ hãi mà bạn muốn vượt qua không?,1
Bạn có nghĩ rằng cuộc sống có thể dễ dàng hơn không?,1
Có một cuốn sách nào mà bạn cảm thấy đã thay đổi cách nghĩ của bạn không?,1
Bạn có thường xuyên đi dạo vào buổi sáng không?,1
Bạn có thích xem thể thao trực tiếp không?,1
Bạn có thể chia sẻ một câu chuyện vui mà bạn nhớ không?,1
Bạn có nghĩ rằng việc học là suốt đời không?,1
Có điều gì bạn thích làm vào mùa đông không?,1
Bạn có một loại hình giải trí nào yêu thích không?,1
Có ai trong cuộc sống bạn muốn nói lời cảm ơn không?,1
Bạn có nghĩ rằng sự tích cực có thể thay đổi cuộc sống không?,1
Bạn có thường xuyên lắng nghe podcast không?,1
Có một trò chơi nào mà bạn thích chơi không?,1
Bạn có thích tham gia vào các buổi hòa nhạc không?,1
Bạn có từng viết một bài thơ hoặc một câu chuyện không?,1
Có một kỹ năng nào bạn muốn phát triển không?,1
Bạn có bao giờ tham gia vào một cuộc thi tài năng không?,1
Có ai là người bạn tin tưởng nhất không?,1
Bạn có bao giờ bị thất bại trong một điều gì đó không?,1
Có điều gì mà bạn cảm thấy hối hận không?,1
Bạn có nghĩ rằng bạn đã sống hết mình không?,1
Có một điều nào bạn mong muốn thực hiện trong năm nay không?,1
Bạn có thích ăn đồ ngọt không?,1
Bạn có thường xuyên gặp gỡ bạn bè không?,1
Có một sự kiện nào trong quá khứ mà bạn muốn trở lại không?,1
Bạn có nghĩ rằng việc tự chăm sóc bản thân là quan trọng không?,1
Bạn có thường xuyên tham gia vào các hoạt động ngoại khóa không?,1
Có một người nào trong cuộc sống bạn muốn trở thành không?,1
Bạn có thích du lịch một mình không?,1
Có một mốc thời gian nào mà bạn muốn sống lại không?,1
Bạn có hay tham gia vào các cuộc thảo luận không?,1
Có điều gì bạn thích làm khi cảm thấy căng thẳng không?,1
Bạn có thể cho biết về một trải nghiệm đáng nhớ không?,1
Có một bộ phim nào mà bạn muốn khuyên người khác xem không?,1
Bạn có thích trải nghiệm những điều mới không?,1
Có điều gì bạn cảm thấy mình giỏi hơn người khác không?,1
Bạn có muốn thử sức với một môn thể thao mạo hiểm không?,1
Có ai trong cuộc sống mà bạn luôn học hỏi từ họ không?,1
Bạn có nghĩ rằng cuộc sống có những bất ngờ không?,1
Có một kỷ niệm nào khiến bạn cười không?,1
Bạn có thích tự làm đồ thủ công không?,1
Có một hoạt động nào mà bạn muốn thử nhưng chưa có cơ hội không?,1
Bạn có nghĩ rằng công việc là phần quan trọng trong cuộc sống không?,1
Bạn có thường xuyên tham gia các buổi tiệc tùng không?,1
Có một địa điểm nào bạn cảm thấy bình yên không?,1
Bạn có hay chia sẻ về cuộc sống của mình không?,1
Có một bài hát nào khiến bạn nhớ đến một người đặc biệt không?,1
Bạn có bao giờ tham gia vào một hoạt động cộng đồng không?,1
Có điều gì bạn muốn làm với gia đình của mình không?,1
Bạn có thích đi bộ trong công viên không?,1
Có một kỹ năng nào mà bạn nghĩ mọi người nên học không?,1
Bạn có thường xuyên thử nghiệm với công thức nấu ăn không?,1
Có ai là người bạn cảm thấy dễ gần không?,1
Bạn có thường xuyên tập yoga hay thiền không?,1
Có điều gì bạn nghĩ mọi người thường đánh giá sai về bạn không?,1
Bạn có thích tham gia vào các hoạt động thể thao mùa đông không?,1
Có một điều nào bạn cảm thấy tự hào về bản thân không?,1
Bạn có bao giờ tham gia vào một nhóm học tập không?,1
Có điều gì bạn cảm thấy khó khăn khi thực hiện không?,1
Bạn có thường xuyên tổ chức các bữa tiệc tại nhà không?,1
Có một cuốn sách nào mà bạn cảm thấy nên có trong tủ sách không?,1
Bạn có muốn tham gia vào một cuộc thi nào không?,1
Có một trải nghiệm nào khiến bạn học được điều gì đó quan trọng không?,1
Bạn có nghĩ rằng mọi người nên dành thời gian cho bản thân không?,1
Có một bộ phim nào khiến bạn cảm thấy tâm trạng tốt hơn không?,1
Bạn có một người bạn nào mà bạn rất quý không?,1
Có một kỷ niệm nào từ những chuyến đi của bạn không?,1
Bạn có thích tham gia vào các hoạt động nhóm không?,1
Có điều gì bạn muốn trải nghiệm mà chưa có cơ hội không?,1
Bạn có bao giờ thử nấu một món ăn truyền thống không?,1
Có điều gì bạn nghĩ là khó khăn nhất khi trưởng thành không?,1
Bạn có một bài hát nào khiến bạn cảm thấy hạnh phúc không?,1
Có một loại hình nghệ thuật nào mà bạn muốn tìm hiểu không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có điều gì bạn nghĩ mọi người nên cảm ơn trong cuộc sống không?,1
Bạn có một loại thức uống nào yêu thích không?,1
Có điều gì bạn muốn học hỏi từ người khác không?,1
Bạn có thích chơi các trò chơi video không?,1
Có một sự kiện nào mà bạn nghĩ là đáng nhớ nhất không?,1
Bạn có một kỹ năng nào mà bạn cảm thấy tự tin không?,1
Có điều gì bạn muốn thử nghiệm trong năm tới không?,1
Bạn có thích xem thể thao trên TV không?,1
Có một cuốn sách nào mà bạn cảm thấy đã thay đổi cuộc sống của bạn không?,1
Bạn có nghĩ rằng sự sáng tạo là quan trọng trong cuộc sống không?,1
Có điều gì bạn thường suy nghĩ về trong cuộc sống không?,1
Bạn có thường xuyên tham gia vào các hoạt động nhóm không?,1
Có một bộ phim nào khiến bạn suy nghĩ về cuộc sống không?,1
Bạn có một sở thích nào mà bạn muốn phát triển hơn không?,1
Có điều gì bạn cảm thấy hối tiếc không làm được không?,1
Bạn có thường xuyên tham gia vào các hoạt động ngoại khóa không?,1
Có một điều nào mà bạn nghĩ là quan trọng nhất trong cuộc sống không?,1
Bạn có hay đi du lịch một mình không?,1
Có một kỷ niệm nào gắn liền với một bài hát không?,1
Bạn có thích tham gia các hoạt động giải trí không?,1
Có điều gì bạn muốn thay đổi về bản thân không?,1
Bạn có thường xuyên tham gia vào các buổi họp mặt không?,1
Có một cuốn sách nào mà bạn nghĩ là đáng đọc không?,1
Bạn có nghĩ rằng mọi người nên dành thời gian cho bản thân không?,1
Có một trải nghiệm nào khiến bạn học hỏi được điều gì không?,1
Bạn có bao giờ tham gia vào một hoạt động thể thao không?,1
Có điều gì bạn muốn thực hiện trong tương lai không?,1
Bạn có thích chụp ảnh không?,1
Có một bài hát nào khiến bạn cảm thấy buồn không?,1
Bạn có muốn thử một loại hình nghệ thuật nào không?,1
Có một nhân vật trong sách nào mà bạn yêu thích không?,1
Bạn có thường xuyên dành thời gian cho gia đình không?,1
Có điều gì bạn cảm thấy tự hào về bản thân không?,1
Bạn có thích đi dạo trong công viên không?,1
Có một sự kiện nào bạn cảm thấy là đáng nhớ nhất không?,1
Bạn có một sở thích nào mà bạn dành nhiều thời gian cho nó không?,1
Có một điều nào bạn muốn thay đổi trong cuộc sống không?,1
Bạn có thường xuyên tham gia vào các hoạt động tình nguyện không?,1
Có một kỹ năng nào mà bạn cảm thấy muốn phát triển không?,1
Bạn có thích ăn ngoài không?,1
Có điều gì bạn thường suy nghĩ về khi cảm thấy căng thẳng không?,1
Bạn có một kỷ niệm nào từ thời thơ ấu mà bạn thường nhớ không?,1
Có điều gì bạn muốn học hỏi từ người khác không?,1
Bạn có hay tham gia vào các hoạt động nhóm không?,1
Có một bộ phim nào mà bạn cảm thấy ấn tượng không?,1
Bạn có nghĩ rằng việc tạo dựng mối quan hệ là quan trọng không?,1
Có một cuốn sách nào mà bạn cảm thấy cần phải đọc không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một hoạt động nào mà bạn muốn thử nhưng chưa có cơ hội không?,1
Bạn có thích xem phim không?,1
Có điều gì bạn cảm thấy hạnh phúc khi làm không?,1
Bạn có một sở thích nào mà bạn muốn thử nghiệm không?,1
Có một điều nào bạn cảm thấy hối tiếc không làm được không?,1
Bạn có bao giờ tham gia vào một dự án tình nguyện không?,1
Có điều gì bạn muốn thay đổi về bản thân không?,1
Bạn có thích tham gia vào các hoạt động thể thao không?,1
Có một kỷ niệm nào khiến bạn cười không?,1
Bạn có thường xuyên dành thời gian cho bạn bè không?,1
Có một sự kiện nào mà bạn cảm thấy rất ý nghĩa không?,1
Bạn có một bài hát nào mà bạn cảm thấy yêu thích không?,1
Có một loại hình giải trí nào mà bạn thích không?,1
Bạn có hay tự viết nhật ký không?,1
Có một cuốn sách nào mà bạn cảm thấy rất đặc biệt không?,1
Bạn có nghĩ rằng sự thay đổi là điều tốt không?,1
Có điều gì bạn muốn làm với gia đình của mình không?,1
Bạn có thích tham gia vào các hoạt động nghệ thuật không?,1
Có một điều nào bạn cảm thấy tự hào về bản thân không?,1
Bạn có một nơi nào đó mà bạn thường xuyên lui tới không?,1
Có một kỹ năng nào bạn nghĩ là quan trọng trong cuộc sống không?,1
Bạn có thích ăn món ăn nào đặc biệt không?,1
Có một kỷ niệm nào khiến bạn cảm thấy cảm động không?,1
Bạn có bao giờ thử sức với một môn thể thao mạo hiểm không?,1
Có một người nào bạn cảm thấy rất quan trọng trong cuộc sống không?,1
Bạn có muốn sống ở một nơi khác không?,1
Có điều gì bạn cảm thấy muốn làm nhưng chưa có cơ hội không?,1
Bạn có thường xuyên tham gia vào các hoạt động tình nguyện không?,1
Có một cuốn sách nào mà bạn cảm thấy nên có trong tủ sách không?,1
Bạn có nghĩ rằng việc chăm sóc bản thân là quan trọng không?,1
Có một trải nghiệm nào khiến bạn cảm thấy thay đổi không?,1
Bạn có thích tham gia vào các hoạt động thể thao không?,1
Có điều gì bạn thường cảm thấy tự hào về bản thân không?,1
Bạn có muốn thử nghiệm với một loại hình nghệ thuật nào không?,1
Có một điều nào bạn cảm thấy hối tiếc không làm được không?,1
Bạn có thích đi dạo trong công viên không?,1
Có một kỷ niệm nào gắn liền với một bài hát không?,1
Bạn có nghĩ rằng việc học là một hành trình suốt đời không?,1
Có điều gì bạn cảm thấy muốn thay đổi trong cuộc sống không?,1
Bạn có thích tham gia vào các hoạt động ngoại khóa không?,1
Có một bộ phim nào mà bạn cảm thấy ấn tượng không?,1
Bạn có một người bạn nào mà bạn rất quý không?,1
Có điều gì bạn cảm thấy khó khăn khi thực hiện không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một trải nghiệm nào khiến bạn cảm thấy hạnh phúc không?,1
Bạn có muốn thử sức với một môn thể thao mới không?,1
Có một cuốn sách nào mà bạn cảm thấy nên đọc không?,1
Bạn có thường xuyên tham gia vào các hoạt động nhóm không?,1
Có một điều nào bạn nghĩ là quan trọng nhất trong cuộc sống không?,1
Bạn có hay tham gia vào các buổi tiệc tùng không?,1
Có một sự kiện nào mà bạn cảm thấy rất ý nghĩa không?,1
Bạn có thích tham gia vào các hoạt động tình nguyện không?,1
Có một điều nào bạn muốn trải nghiệm mà chưa có cơ hội không?,1
Bạn có một kỹ năng nào mà bạn nghĩ là quan trọng không?,1
Có một người nào bạn cảm thấy rất quan trọng trong cuộc sống không?,1
Bạn có muốn thử nghiệm với một môn thể thao mạo hiểm không?,1
Có một kỷ niệm nào khiến bạn cảm thấy tự hào không?,1
Bạn có thích tham gia vào các hoạt động nghệ thuật không?,1
Có điều gì bạn cảm thấy muốn thay đổi trong bản thân không?,1
Bạn có thường xuyên tham gia vào các hoạt động giải trí không?,1
Có một cuốn sách nào mà bạn cảm thấy rất đặc biệt không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một bộ phim nào mà bạn cảm thấy ấn tượng không?,1
Bạn có nghĩ rằng cuộc sống có thể dễ dàng hơn không?,1
Có một trải nghiệm nào khiến bạn cảm thấy thay đổi không?,1
Bạn có thường xuyên tham gia vào các hoạt động tình nguyện không?,1
Có một kỹ năng nào bạn cảm thấy muốn phát triển không?,1
Bạn có thích đi du lịch không?,1
Có điều gì bạn muốn làm với gia đình của mình không?,1
Bạn có một bài hát nào mà bạn cảm thấy liên quan đến bạn không?,1
Có một điều nào bạn thường suy nghĩ về trong cuộc sống không?,1
Bạn có hay tham gia vào các hoạt động ngoại khóa không?,1
Có một sự kiện nào mà bạn cảm thấy rất ý nghĩa không?,1
Bạn có thích tham gia vào các hoạt động giải trí không?,1
Có một điều nào bạn cảm thấy tự hào về bản thân không?,1
Bạn có thường xuyên dành thời gian cho bạn bè không?,1
Có một cuốn sách nào mà bạn nghĩ mọi người nên đọc không?,1
Bạn có muốn thử nghiệm với một loại hình nghệ thuật nào không?,1
Có một kỷ niệm nào khiến bạn cảm thấy vui vẻ không?,1
Bạn có thích đi bộ trong công viên không?,1
Có điều gì bạn thường suy nghĩ về khi cảm thấy căng thẳng không?,1
Bạn có một người bạn nào mà bạn rất quý không?,1
Có một sự kiện nào mà bạn cảm thấy là đáng nhớ nhất không?,1
Bạn có muốn thử sức với một môn thể thao mới không?,1
Có một cuốn sách nào mà bạn cảm thấy rất đặc biệt không?,1
Bạn có thường xuyên tham gia vào các hoạt động nhóm không?,1
Có một điều nào bạn muốn thay đổi trong cuộc sống không?,1
Bạn có thích tham gia vào các hoạt động tình nguyện không?,1
Có một kỹ năng nào bạn cảm thấy muốn phát triển không?,1
Bạn có hay tham gia vào các hoạt động giải trí không?,1
Có một kỷ niệm nào khiến bạn cảm thấy tự hào không?,1
Bạn có một cuốn sách nào mà bạn cảm thấy nên có trong tủ sách không?,1
Có một điều nào bạn muốn thử nghiệm trong tương lai không?,1
Bạn có nghĩ rằng sự thay đổi là điều tốt không?,1
Có một bộ phim nào mà bạn cảm thấy là rất hay không?,1
Bạn có hay tham gia vào các hoạt động ngoại khóa không?,1
Có một người nào bạn cảm thấy rất quan trọng trong cuộc sống không?,1
Bạn có thích tham gia vào các hoạt động giải trí không?,1
Có một điều nào bạn cảm thấy muốn làm nhưng chưa có cơ hội không?,1
Bạn có nghĩ rằng cuộc sống có thể dễ dàng hơn không?,1
Có một trải nghiệm nào khiến bạn cảm thấy thay đổi không?,1
Bạn có muốn thử sức với một môn thể thao mới không?,1
Có một cuốn sách nào mà bạn cảm thấy nên đọc không?,1
Bạn có thích đi dạo trong công viên không?,1
Có một sự kiện nào mà bạn cảm thấy rất ý nghĩa không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một điều nào bạn muốn làm với gia đình của mình không?,1
Bạn có thích tham gia vào các hoạt động nghệ thuật không?,1
Có một điều nào bạn thường suy nghĩ về trong cuộc sống không?,1
Bạn có nghĩ rằng việc chăm sóc bản thân là quan trọng không?,1
Có một kỹ năng nào bạn muốn học không?,1
Bạn có thích tham gia vào các hoạt động tình nguyện không?,1
Có một bài hát nào mà bạn cảm thấy rất ý nghĩa không?,1
Bạn có một trải nghiệm nào khiến bạn cảm thấy vui vẻ không?,1
Có điều gì bạn thường suy nghĩ về khi cảm thấy căng thẳng không?,1
Bạn có thích đi dạo trong công viên không?,1
Có một bộ phim nào mà bạn nghĩ là đáng xem không?,1
Bạn có thường xuyên tham gia vào các hoạt động giải trí không?,1
Có một điều nào bạn muốn làm trong tương lai không?,1
Bạn có muốn thử sức với một môn thể thao mới không?,1
Có một cuốn sách nào mà bạn nghĩ mọi người nên đọc không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một kỷ niệm nào khiến bạn cảm thấy vui vẻ không?,1
Bạn có một người bạn nào mà bạn rất quý không?,1
Có một điều nào bạn muốn thay đổi trong cuộc sống không?,1
Bạn có thích tham gia vào các hoạt động ngoại khóa không?,1
Có một kỹ năng nào bạn cảm thấy muốn học không?,1
Bạn có nghĩ rằng sự thay đổi là điều tốt không?,1
Có một cuốn sách nào mà bạn cảm thấy rất đặc biệt không?,1
Bạn có thường xuyên tham gia vào các hoạt động nhóm không?,1
Có một điều nào bạn muốn thử nghiệm trong năm nay không?,1
Bạn có nghĩ rằng việc học là suốt đời không?,1
Có một trải nghiệm nào khiến bạn cảm thấy hạnh phúc không?,1
Bạn có muốn thử sức với một môn thể thao mạo hiểm không?,1
Có một điều nào bạn cảm thấy tự hào về bản thân không?,1
Bạn có thường xuyên dành thời gian cho bạn bè không?,1
Có một sự kiện nào mà bạn nghĩ là đáng nhớ nhất không?,1
Bạn có nghĩ rằng cuộc sống có thể dễ dàng hơn không?,1
Có một kỷ niệm nào khiến bạn cảm thấy tự hào không?,1
Bạn có muốn thử sức với một loại hình nghệ thuật nào không?,1
Có một cuốn sách nào mà bạn cảm thấy nên có trong tủ sách không?,1
Bạn có thích tham gia vào các hoạt động tình nguyện không?,1
Có một điều nào bạn muốn làm với gia đình của mình không?,1
Bạn có thường xuyên tham gia vào các hoạt động giải trí không?,1
Có một trải nghiệm nào khiến bạn cảm thấy vui vẻ không?,1
Bạn có một kỹ năng nào bạn cảm thấy muốn phát triển không?,1
Có một điều nào bạn cảm thấy tự hào về bản thân không?,1
Bạn có muốn thử sức với một môn thể thao mới không?,1
Có một cuốn sách nào mà bạn nghĩ là đáng đọc không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một điều nào bạn muốn thay đổi trong cuộc sống không?,1
Bạn có thích tham gia vào các hoạt động ngoại khóa không?,1
Có một kỹ năng nào bạn muốn học hỏi từ người khác không?,1
Bạn có thích đi dạo trong công viên không?,1
Có một bộ phim nào mà bạn cảm thấy rất hay không?,1
Bạn có thường xuyên tham gia vào các hoạt động giải trí không?,1
Có một điều nào bạn cảm thấy muốn thực hiện trong năm nay không?,1
Bạn có nghĩ rằng việc chăm sóc bản thân là quan trọng không?,1
Có một trải nghiệm nào khiến bạn cảm thấy thay đổi không?,1
Bạn có muốn thử sức với một môn thể thao mới không?,1
Có một cuốn sách nào mà bạn cảm thấy nên đọc không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một điều nào bạn muốn thay đổi trong cuộc sống không?,1
Bạn có thích tham gia vào các hoạt động ngoại khóa không?,1
Có một kỹ năng nào bạn cảm thấy muốn học hỏi không?,1
Bạn có một kỷ niệm nào khiến bạn cảm thấy vui vẻ không?,1
Có một điều nào bạn cảm thấy tự hào về bản thân không?,1
Bạn có thích tham gia vào các hoạt động tình nguyện không?,1
Có một cuốn sách nào mà bạn cảm thấy rất đặc biệt không?,1
Bạn có muốn thử sức với một môn thể thao mạo hiểm không?,1
Có một điều nào bạn muốn làm với gia đình của mình không?,1
Bạn có thường xuyên tham gia vào các hoạt động nhóm không?,1
Có một điều nào bạn nghĩ là quan trọng nhất trong cuộc sống không?,1
Bạn có hay tham gia vào các hoạt động giải trí không?,1
Có một kỷ niệm nào khiến bạn cảm thấy tự hào không?,1
Bạn có một cuốn sách nào mà bạn cảm thấy nên có trong tủ sách không?,1
Có một trải nghiệm nào khiến bạn cảm thấy hạnh phúc không?,1
Bạn có muốn thử sức với một môn thể thao mới không?,1
Có một kỹ năng nào bạn cảm thấy muốn phát triển không?,1
Bạn có thích tham gia vào các hoạt động ngoại khóa không?,1
Có một điều nào bạn muốn thay đổi trong cuộc sống không?,1
Bạn có một kỷ niệm nào khiến bạn cảm thấy vui vẻ không?,1
Có một bộ phim nào mà bạn cảm thấy rất hay không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một điều nào bạn muốn làm với gia đình của mình không?,1
Bạn có nghĩ rằng việc chăm sóc bản thân là quan trọng không?,1
Có một kỹ năng nào bạn cảm thấy muốn học hỏi không?,1
Bạn có thích tham gia vào các hoạt động tình nguyện không?,1
Có một điều nào bạn thường nghĩ về trong cuộc sống không?,1
Bạn có một trải nghiệm nào khiến bạn cảm thấy thay đổi không?,1
Có một kỷ niệm nào khiến bạn cảm thấy tự hào không?,1
Bạn có thích tham gia vào các hoạt động nhóm không?,1
Có một cuốn sách nào mà bạn cảm thấy nên đọc không?,1
Bạn có thường xuyên tham gia vào các hoạt động ngoại khóa không?,1
Có một điều nào bạn muốn thay đổi trong cuộc sống không?,1
Bạn có muốn thử sức với một môn thể thao mới không?,1
Có một trải nghiệm nào khiến bạn cảm thấy vui vẻ không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một kỷ niệm nào khiến bạn cảm thấy tự hào không?,1
Bạn có một điều nào bạn muốn thực hiện trong năm nay không?,1
Có một cuốn sách nào mà bạn cảm thấy nên có trong tủ sách không?,1
Bạn có thích tham gia vào các hoạt động tình nguyện không?,1
Có một trải nghiệm nào khiến bạn cảm thấy hạnh phúc không?,1
Bạn có thường xuyên tham gia vào các hoạt động giải trí không?,1
Có một điều nào bạn cảm thấy tự hào về bản thân không?,1
Bạn có một kỹ năng nào bạn muốn phát triển không?,1
Có một điều nào bạn nghĩ là quan trọng nhất trong cuộc sống không?,1
Bạn có hay tham gia vào các hoạt động nhóm không?,1
Có một cuốn sách nào mà bạn nghĩ là nên đọc không?,1
Bạn có một kỷ niệm nào khiến bạn cảm thấy vui vẻ không?,1
Có một điều nào bạn cảm thấy muốn thực hiện trong năm nay không?,1
Bạn có một bộ phim nào mà bạn nghĩ là đáng xem không?,1
Bạn có thường xuyên tự tạo ra thời gian cho bản thân không?,1
Có một điều nào bạn muốn thay đổi trong cuộc sống không?,1
Bạn có một kỹ năng nào bạn cảm thấy muốn học không?,1
Có một cuốn sách nào mà bạn nghĩ mọi người nên đọc không?,1
Bạn có một trải nghiệm nào khiến bạn cảm thấy hạnh phúc không?,1
Có một kỷ niệm nào khiến bạn cảm thấy tự hào không?,1
Bạn có một cuốn sách nào mà bạn cảm thấy rất đặc biệt không?,1
Có một điều nào bạn thường suy nghĩ về trong cuộc sống không?,1
Bạn có hay tham gia vào các hoạt động ngoại khóa không?,1
